yishuv_id,yishuv_name
0870,giv'at hashelosha
0870,GIV'AT HASHELOSHA
3730,גבעת זאב
3730,Giv'at Ze'ev
3730,giv'at ze'ev
3730,GIV'AT ZE'EV
0207,"גבעת ח""ן"
0207,Giv'at Hen
0207,giv'at hen
0207,GIV'AT HEN
1740,גבעת חביבה
2018,גבעת חיים (איחוד)
2018,Giv'at Hayyim (Ihud)
2018,giv'at hayyim (ihud)
2018,GIV'AT HAYYIM (IHUD)
0173,גבעת חיים (מאוחד)
0173,Giv'at Hayyim(Me'uhad)
0173,giv'at hayyim(me'uhad)
0173,GIV'AT HAYYIM(ME'UHAD)
4021,גבעת יואב
4021,Giv'at Yo'av
4021,giv'at yo'av
4021,GIV'AT YO'AV
0787,גבעת יערים
0787,Giv'at Ye'arim
0787,giv'at ye'arim
0787,GIV'AT YE'ARIM
0919,גבעת ישעיהו
0919,Giv'at Yesha'yahu
0919,giv'at yesha'yahu
0919,GIV'AT YESHA'YAHU
0802,"גבעת כ""ח"
0802,Giv'at Koah
0802,giv'at koah
0802,GIV'AT KOAH
0360,"גבעת ניל""י"
0360,Giv'at Nili
0360,giv'at nili
0360,GIV'AT NILI
0703,גבעת עוז
0703,Giv'at Oz
0703,giv'at oz
0703,GIV'AT OZ
0681,גבעת שמואל
0681,Giv'at Shemu'el
0681,giv'at shemu'el
0681,GIV'AT SHEMU'EL
0566,גבעת שמש
0566,Giv'at Shemesh
0566,giv'at shemesh
0566,GIV'AT SHEMESH
1077,גבעת שפירא
1077,Giv'at Shappira
1077,giv'at shappira
1077,GIV'AT SHAPPIRA
0793,גבעתי
0793,Giv'ati
0793,giv'ati
0793,GIV'ATI
6300,גבעתיים
6300,Giv'atayim
6300,giv'atayim
6300,GIV'ATAYIM
0342,גברעם
0342,Gevar'am
0342,gevar'am
0342,GEVAR'AM
0133,גבת
0133,Gevat
0133,gevat
0133,GEVAT
0035,גדות
0035,Gadot
0035,gadot
0035,GADOT
0145,גדיש
0145,Gadish
0145,gadish
0145,GADISH
0442,גדעונה
0442,Gid'ona
0442,gid'ona
0442,GID'ONA
2550,גדרה
2550,Gedera
2550,gedera
2550,GEDERA
1966,"גולן דרומי מ""א 71"
1962,"גולן צפוני מ""א 71"
1964,"גולן תיכון מ""א 71"
0852,גונן
0852,Gonen
0852,gonen
0852,GONEN
0755,גורן
0755,Goren
0755,goren
0755,GOREN
1219,גורנות הגליל
1219,Gornot HaGalil
1219,gornot hagalil
1219,GORNOT HAGALIL
0457,גזית
0457,Gazit
0457,gazit
0457,GAZIT
0370,גזר
0370,Gezer
0370,gezer
0370,GEZER
0706,גיאה
0706,Ge'a
0706,ge'a
0706,GE'A
0196,גיבתון
0196,Gibbeton
0196,gibbeton
0196,GIBBETON
1043,גיזו
1043,Gizo
1043,gizo
1043,GIZO
1204,גילון
1204,Gilon
1204,gilon
1204,GILON
0736,גילת
0736,Gilat
0736,gilat
0736,GILAT
0262,גינוסר
0262,Ginnosar
0262,ginnosar
0262,GINNOSAR
0092,גיניגר
0092,Ginnegar
0092,ginnegar
0092,GINNEGAR
0863,גינתון
0863,Ginnaton
0863,ginnaton
0863,GINNATON
1206,גיתה
1206,Gitta
1206,gitta
1206,GITTA
3613,גיתית
3613,Gittit
3613,gittit
3613,GITTIT
0393,גלאון
0393,Gal'on
0393,gal'on
0393,GAL'ON
3606,גלגל
3606,Gilgal
3606,gilgal
3606,GILGAL
0346,גליל ים
0346,Gelil Yam
0346,gelil yam
0346,GELIL YAM
1809,"גליל עליון מז מ""א 1"
1811,"גליל עליון מז מ""א 2"
1810,"גליל עליון מז מ""א 55"
1812,"גליל עליון מז של""ש"
1820,"גליל תחתון מז מ""א 2"
1819,"גליל תחתון מז מ""א 3"
1821,"גליל תחתון מז מ""א 6"
1822,"גליל תחתון מז של""ש"
0369,גלעד (אבן יצחק)
0369,Gal'ed (Even Yizhaq)
0369,gal'ed (even yizhaq)
0369,GAL'ED (EVEN YIZHAQ)
1997,"גמ""ל מחוז דרום"
0745,גמזו
0745,Gimzo
0745,gimzo
0745,GIMZO
1072,גן הדרום
1072,Gan HaDarom
1072,gan hadarom
1072,GAN HADAROM
0225,גן השומרון
0225,Gan Hashomeron
0225,gan hashomeron
0225,GAN HASHOMERON
0239,גן חיים
0239,Gan Hayyim
0239,gan hayyim
0239,GAN HAYYIM
0734,גן יאשיה
0734,Gan Yoshiyya
0734,gan yoshiyya
0734,GAN YOSHIYYA
0166,גן יבנה
0166,Gan Yavne
0166,gan yavne
0166,GAN YAVNE
1274,גן נר
1274,Gan Ner
1274,gan ner
1274,GAN NER
0311,גן שורק
0311,Gan Soreq
0311,gan soreq
0311,GAN SOREQ
0144,גן שלמה
0144,Gan Shelomo
0144,gan shelomo
0144,GAN SHELOMO
0072,גן שמואל
0072,Gan Shemu'el
0072,gan shemu'el
0072,GAN SHEMU'EL
0836,גנות
0836,Gannot
0836,gannot
0836,GANNOT
0549,גנות הדר
0549,Gannot Hadar
0549,gannot hadar
0549,GANNOT HADAR
1103,גני הדר
1103,Ganne Hadar
1103,ganne hadar
1103,GANNE HADAR
1371,גני טל
1371,Ganne Tal
1371,ganne tal
1371,GANNE TAL
0862,גני יוחנן
0862,Ganne Yohanan
0862,ganne yohanan
0862,GANNE YOHANAN
3823,גני מודיעין
3823,Ganne Modi'in
3823,ganne modi'in
3823,GANNE MODI'IN
0218,גני עם
0218,Ganne Am
0218,ganne am
0218,GANNE AM
0229,גני תקווה
0229,Ganne Tiqwa
0229,ganne tiqwa
0229,GANNE TIQWA
0842,געש
0842,Ga'ash
0842,ga'ash
0842,GA'ASH
0463,געתון
0463,Ga'ton
0463,ga'ton
0463,GA'TON
0039,גפן
0039,Gefen
0039,gefen
0039,GEFEN
1129,גרופית
1129,Gerofit
1129,gerofit
1129,GEROFIT
4022,גשור
4022,Geshur
4022,geshur
4022,GESHUR
0305,גשר
0305,Gesher
0305,gesher
0305,GESHER
0574,גשר הזיו
0574,Gesher HaZiw
0574,gesher haziw
0574,GESHER HAZIW
0340,גת (קיבוץ)
0340,Gat(Qibbuz)
0340,gat(qibbuz)
0340,GAT(QIBBUZ)
0128,גת רימון
0128,Gat Rimmon
0128,gat rimmon
0128,GAT RIMMON
0494,דאלית אל-כרמל
0494,Daliyat Al-Karmel
0494,daliyat al-karmel
0494,DALIYAT AL-KARMEL
0146,דבורה
0146,Devora
0146,devora
0146,DEVORA
0489,דבורייה
0489,Daburiyya
0489,daburiyya
0489,DABURIYYA
0849,דבירה
0849,Devira
0849,devira
0849,DEVIRA
0407,דברת
0407,Daverat
0407,daverat
0407,DAVERAT
0062,דגניה א'
0062,Deganya Alef
0062,deganya alef
0062,DEGANYA ALEF
0079,דגניה ב'
0079,Deganya Bet
0079,deganya bet
0079,DEGANYA BET
1067,"דוב""ב"
1067,Dovev
1067,dovev
1067,DOVEV
3747,דולב
3747,Dolev
3747,dolev
3747,DOLEV
0738,דור
0738,Dor
0738,dor
0738,DOR
0336,דורות
0336,Dorot
0336,dorot
0336,DOROT
0475,דחי
0475,Dahi
0475,dahi
0475,DAHI
0490,דייר אל-אסד
0490,Deir Al-Asad
0490,deir al-asad
0490,DEIR AL-ASAD
0492,דייר חנא
0492,Deir Hanna
0492,deir hanna
0492,DEIR HANNA
0493,דייר ראפאת
0493,Deir Rafat
0493,deir rafat
0493,DEIR RAFAT
2200,דימונה
2200,Dimona
2200,dimona
2200,DIMONA
2063,דישון
2063,Dishon
2063,dishon
2063,DISHON
0300,דלייה
0300,Daliyya
0300,daliyya
0300,DALIYYA
0431,דלתון
0431,Dalton
0431,dalton
0431,DALTON
1317,דמיידה
1317,Demeide
1317,demeide
1317,DEMEIDE
0303,דן
0303,Dan
0303,dan
0303,DAN
0302,דפנה
0302,Dafna
0302,dafna
0302,DAFNA
1241,דקל
1241,Deqel
1241,deqel
1241,DEQEL
1881,"דרום השרון מ""א 18"
1882,"דרום השרון מ""א 20"
1885,"דרום השרון של""ש"
1998,דרום יהודה
1349,דריג'את
1349,Derig'at
1349,derig'at
1349,DERIG'AT
0702,האון
0702,HaOn
0702,haon
0702,HAON
0675,הבונים
0675,HaBonim
0675,habonim
0675,HABONIM
0356,הגושרים
0356,HaGosherim
0356,hagosherim
0356,HAGOSHERIM
0191,הדר עם
0191,Hadar Am
0191,hadar am
0191,HADAR AM
9700,הוד השרון
9700,Hod HaSharon
9700,hod hasharon
9700,HOD HASHARON
1322,הודיות
1322,Hodayot
1322,hodayot
1322,HODAYOT
0726,הודייה
0726,Hodiyya
0726,hodiyya
0726,HODIYYA
1169,הוואשלה (שבט)
1169,Al-Hawashila
1169,al-hawashila
1169,AL-HAWASHILA
0956,הוזייל (שבט)
0956,Al-Huzayyil
0956,al-huzayyil
0956,AL-HUZAYYIL
1186,הושעיה
1186,Hosha'aya
1186,hosha'aya
1186,HOSHA'AYA
0250,הזורע
0250,HaZorea
0250,hazorea
0250,HAZOREA
0307,הזורעים
0307,HaZore'im
0307,hazore'im
0307,HAZORE'IM
0434,החותרים
0434,HaHoterim
0434,hahoterim
0434,HAHOTERIM
0684,היוגב
0684,HaYogev
0684,hayogev
0684,HAYOGEV
1208,הילה
1208,Hilla
1208,hilla
1208,HILLA
0377,המעפיל
0377,HaMa'pil
0377,hama'pil
0377,HAMA'PIL
1751,המרכז למחקר-נחל שורק
0677,הסוללים
0677,HaSolelim
0677,hasolelim
0677,HASOLELIM
0423,העוגן
0423,HaOgen
0423,haogen
0423,HAOGEN
1944,"הערבה מ""א 51"
1945,"הערבה מ""א 53"
1946,"הערבה מ""א 54"
3769,הר אדר
3769,Har Adar
3769,har adar
3769,HAR ADAR
1869,"הר אלכסנדר מ""א 14"
1868,"הר אלכסנדר מ""א 45"
1870,"הר אלכסנדר של""ש"
3603,הר גילה
3603,Har Gillo
3603,har gillo
3603,HAR GILLO
1953,"הר הנגב הדרומי מ""א 48"
1951,"הר הנגב הדרומי מ""א 53"
1952,"הר הנגב הדרומי מ""א 54"
1948,"הר הנגב הצפוני מ""א 48"
1949,"הר הנגב הצפוני מ""א 51"
1947,"הר הנגב הצפוני מ""א 53"
1950,"הר הנגב הצפוני מ""א 54"
1261,הר עמשא
1261,Har Amasa
1261,har amasa
1261,HAR AMASA
0464,הראל
0464,Har'el
0464,har'el
0464,HAR'EL
1249,הרדוף
1249,Harduf
1249,harduf
1249,HARDUF
1801,"הרי יהודה מ""א 26"
1802,"הרי יהודה של""ש"
1823,הרי נצרת-תירען
1839,"הרי נצרת-תירען מ""א 9"
6400,הרצלייה
6400,Herzliyya
6400,herzliyya
6400,HERZLIYYA
1203,הררית
1203,Hararit
1203,hararit
1203,HARARIT
1999,השומרון
3639,ורד יריחו
3639,Wered Yeriho
3639,wered yeriho
3639,WERED YERIHO
1133,ורדון
1133,Wardon
1133,wardon
1133,WARDON
2742,זבארגה (שבט)
2742,Az-Zabarika
2742,az-zabarika
2742,AZ-ZABARIKA
0815,זבדיאל
0815,Zavdi'el
0815,zavdi'el
0815,ZAVDI'EL
0044,זוהר
0044,Zohar
0044,zohar
0044,ZOHAR
0584,זיקים
0584,Ziqim
0584,ziqim
0584,ZIQIM
0788,זיתן
0788,Zetan
0788,zetan
0788,ZETAN
9300,זכרון יעקב
9300,Zikhron Ya'aqov
9300,zikhron ya'aqov
9300,ZIKHRON YA'AQOV
0799,זכריה
0799,Zekharya
0799,zekharya
0799,ZEKHARYA
1290,זמר
1290,Zemer
1290,zemer
1290,ZEMER
1065,זמרת
1065,Zimrat
1065,zimrat
1065,ZIMRAT
0816,זנוח
0816,Zanoah
0816,zanoah
0816,ZANOAH
2064,זרועה
2064,Zeru'a
2064,zeru'a
2064,ZERU'A
0975,זרזיר
0975,Zarzir
0975,zarzir
0975,ZARZIR
0818,זרחיה
0818,Zerahya
0818,zerahya
0818,ZERAHYA
1321,ח'ואלד
1321,Khawaled
1321,khawaled
1321,KHAWALED
0986,ח'ואלד (שבט)
0986,Khawalid / Al-Khawalid
0986,khawalid / al-khawalid
0986,KHAWALID / AL-KHAWALID
0235,חבצלת השרון
0235,Havazzelet HaSharon
0235,havazzelet hasharon
0235,HAVAZZELET HASHARON
1110,חבר
1110,Hever
1110,hever
1110,HEVER
0717,חגור
0717,Hagor
0717,hagor
0717,HAGOR
3764,חגי
3764,Haggay
3764,haggay
3764,HAGGAY
0205,חגלה
0205,Hogla
0205,hogla
0205,HOGLA
4026,חד-נס
4026,Had-Nes
4026,had-nes
4026,HAD-NES
0618,חדיד
0618,Hadid
0618,hadid
0618,HADID
6500,חדרה
6500,Hadera
6500,hadera
6500,HADERA
0948,חוג'ייראת (ד'הרה) (שבט)
0948,Al-Hujayrat (Zahra)
0948,al-hujayrat (zahra)
0948,AL-HUJAYRAT (ZAHRA)
0160,חולדה
0160,Hulda
0160,hulda
0160,HULDA
6600,חולון
6600,Holon
6600,holon
6600,HOLON
1239,חולית
1239,Holit
1239,holit
1239,HOLIT
0253,חולתה
0253,Hulata
0253,hulata
0253,HULATA
0662,חוסן
0662,Hosen
0662,hosen
0662,HOSEN
1332,חוסנייה
1332,Hussniyya
1332,hussniyya
1332,HUSSNIYYA
1864,"חוף הכרמל מ""א 15"
0115,חופית
0115,Hofit
0115,hofit
0115,HOFIT
0374,חוקוק
0374,Huqoq
0374,huqoq
0374,HUQOQ
1303,חורה
1303,Hura
1303,hura
1303,HURA
0496,חורפיש
0496,Hurfeish
0496,hurfeish
0496,HURFEISH
0355,חורשים
0355,Horeshim
0355,horeshim
0355,HORESHIM
1047,חזון
1047,Hazon
1047,hazon
1047,HAZON
0219,חיבת ציון
0219,Hibbat Ziyyon
0219,hibbat ziyyon
0219,HIBBAT ZIYYON
3643,חיננית
3643,Hinnanit
3643,hinnanit
3643,HINNANIT
4000,חיפה
4000,Haifa
4000,haifa
4000,HAIFA
0162,חירות
0162,Herut
0162,herut
0162,HERUT
1272,חלוץ
1272,Haluz
1272,haluz
1272,HALUZ
0820,חלץ
0820,Helez
0820,helez
0820,HELEZ
0801,"חמ""ד"
0801,Hemed
0801,hemed
0801,HEMED
0993,חמאם
0993,Hamam
0993,hamam
0993,HAMAM
0343,חמדיה
0343,Hamadya
0343,hamadya
0343,HAMADYA
3646,חמדת
3646,Hemdat
3646,hemdat
3646,HEMDAT
3609,חמרה
3609,Hamra
3609,hamra
3609,HAMRA
0807,חניאל
0807,Hanni'el
0807,hanni'el
0807,HANNI'EL
0280,חניתה
0280,Hanita
0280,hanita
0280,HANITA
1257,חנתון
1257,Hannaton
1257,hannaton
1257,HANNATON
4005,חספין
4005,Haspin
4005,haspin
4005,HASPIN
0363,חפץ חיים
0363,Hafez Hayyim
0363,hafez hayyim
0363,HAFEZ HAYYIM
0090,חפצי-בה
0090,Hefzi-Bah
0090,hefzi-bah
0090,HEFZI-BAH
0700,חצב
0700,Hazav
0700,hazav
0700,HAZAV
0013,חצבה
0013,Hazeva
0013,hazeva
0013,HAZEVA
0406,חצור-אשדוד
0406,Hazor-Ashdod
0406,hazor-ashdod
0406,HAZOR-ASHDOD
2034,חצור הגלילית
2034,Hazor HaGelilit
2034,hazor hagelilit
2034,HAZOR HAGELILIT
0397,חצרים
0397,Hazerim
0397,hazerim
0397,HAZERIM
0422,חרב לאת
0422,Herev Le'Et
0422,herev le'et
0422,HEREV LE'ET
1024,חרוצים
1024,Haruzim
1024,haruzim
1024,HARUZIM
1247,חריש
1247,Harish
1247,harish
1247,HARISH
1960,"חרמון מ""א 71"
3717,חרמש
3717,Hermesh
3717,hermesh
3717,HERMESH
1209,חרשים
1209,Harashim
1209,harashim
1209,HARASHIM
3770,חשמונאים
3770,Hashmona'im
3770,hashmona'im
3770,HASHMONA'IM
6700,טבריה
6700,Tiberias
6700,tiberias
6700,TIBERIAS
0962,טובא-זנגרייה
0962,Tuba-Zangariyye
0962,tuba-zangariyye
0962,TUBA-ZANGARIYYE
0498,טורעאן
0498,Tur'an
0498,tur'an
0498,TUR'AN
2730,טייבה
2730,Tayibe
2730,tayibe
2730,TAYIBE
0497,טייבה (בעמק)
0497,Tayibe(Baemeq)
0497,tayibe(baemeq)
0497,TAYIBE(BAEMEQ)
2720,טירה
2720,Tire
2720,tire
2720,TIRE
0663,טירת יהודה
0663,Tirat Yehuda
0663,tirat yehuda
0663,TIRAT YEHUDA
2100,טירת כרמל
2100,Tirat Karmel
2100,tirat karmel
2100,TIRAT KARMEL
0268,טירת צבי
0268,Tirat Zevi
0268,tirat zevi
0268,TIRAT ZEVI
1181,טל-אל
1181,Tal-El
1181,tal-el
1181,TAL-EL
0462,טל שחר
0462,Tal Shahar
0462,tal shahar
0462,TAL SHAHAR
1177,טללים
1177,Telalim
1177,telalim
1177,TELALIM
3788,טלמון
3788,Talmon
3788,talmon
3788,TALMON
8900,טמרה
8900,Tamra
8900,tamra
8900,TAMRA
0547,טמרה (יזרעאל)
0547,Tamra (Yizre'el)
0547,tamra (yizre'el)
0547,TAMRA (YIZRE'EL)
3743,טנא
3743,Tene
3743,tene
3743,TENE
1214,טפחות
1214,Tefahot
1214,tefahot
1214,TEFAHOT
1295,יאנוח-ג'ת
1295,Yanuh-Jat
1295,yanuh-jat
1295,YANUH-JAT
1232,יבול
1232,Yevul
1232,yevul
1232,YEVUL
0046,יבנאל
0046,Yavne'el
0046,yavne'el
0046,YAVNE'EL
2660,יבנה
2660,Yavne
2660,yavne
2660,YAVNE
0096,יגור
0096,Yagur
0096,yagur
0096,YAGUR
0798,יגל
0798,Yagel
0798,yagel
0798,YAGEL
0577,יד בנימין
0577,Yad Binyamin
0577,yad binyamin
0577,YAD BINYAMIN
1134,יד השמונה
1134,Yad HaShemona
1134,yad hashemona
1134,YAD HASHEMONA
0758,יד חנה
0758,Yad Hanna
0758,yad hanna
0758,YAD HANNA
0358,יד מרדכי
0358,Yad Mordekhay
0358,yad mordekhay
0358,YAD MORDEKHAY
0775,יד נתן
0775,Yad Natan
0775,yad natan
0775,YAD NATAN
0064,"יד רמב""ם"
0064,Yad Rambam
0064,yad rambam
0064,YAD RAMBAM
1144,ידידה
1144,Yedida
1144,yedida
1144,YEDIDA
9400,יהוד-מונוסון
9400,Yehud-Monoson
9400,yehud-monoson
9400,YEHUD-MONOSON
1158,יהל
1158,Yahel
1158,yahel
1158,YAHEL
2009,יובל
2009,Yuval
2009,yuval
2009,YUVAL
1226,יובלים
1226,Yuvallim
1226,yuvallim
1226,YUVALLIM
1112,יודפת
1112,Yodefat
1112,yodefat
1112,YODEFAT
4007,יונתן
4007,Yonatan
4007,yonatan
4007,YONATAN
0803,יושיביה
0803,Yoshivya
0803,yoshivya
0803,YOSHIVYA
0452,יזרעאל
0452,Yizre'el
0452,yizre'el
0452,YIZRE'EL
0409,יחיעם
0409,Yehi'am
0409,yehi'am
0409,YEHI'AM
0866,יטבתה
0866,Yotvata
0866,yotvata
0866,YOTVATA
3607,"ייט""ב"
3607,Yitav
3607,yitav
3607,YITAV
0811,יכיני
0811,Yakhini
0811,yakhini
0811,YAKHINI
1772,ים המלח - בתי מלון
0753,ינוב
0753,Yanuv
0753,yanuv
0753,YANUV
2011,ינון
2011,Yinnon
2011,yinnon
2011,YINNON
0029,יסוד המעלה
0029,Yesud HaMa'ala
0029,yesud hama'ala
0029,YESUD HAMA'ALA
0440,יסודות
0440,Yesodot
0440,yesodot
0440,YESODOT
0575,יסעור
0575,Yas'ur
0575,yas'ur
0575,YAS'UR
1138,יעד
1138,Ya'ad
1138,ya'ad
1138,YA'AD
1117,יעל
1117,Ya'el
1117,ya'el
1117,YA'EL
1044,יעף
1044,Ye'af
1044,ye'af
1044,YE'AF
0795,יערה
0795,Ya'ara
0795,ya'ara
0795,YA'ARA
1863,"יערות גבעת המורה מ""א 9"
0499,יפיע
0499,Yafi
0499,yafi
0499,YAFI
3566,יפית
3566,Yafit
3566,yafit
3566,YAFIT
0134,יפעת
0134,Yif'at
0134,yif'at
0134,YIF'AT
0453,יפתח
0453,Yiftah
0453,yiftah
0453,YIFTAH
3749,יצהר
3749,Yizhar
3749,yizhar
3749,YIZHAR
0759,יציץ
0759,Yaziz
0759,yaziz
0759,YAZIZ
0417,יקום
0417,Yaqum
0417,yaqum
0417,YAQUM
3647,יקיר
3647,Yaqir
3647,yaqir
3647,YAQIR
0241,יקנעם (מושבה)
0241,Yoqne'am(Moshava)
0241,yoqne'am(moshava)
0241,YOQNE'AM(MOSHAVA)
0240,יקנעם עילית
0240,Yoqne'am Illit
0240,yoqne'am illit
0240,YOQNE'AM ILLIT
0623,יראון
0623,Yir'on
0623,yir'on
0623,YIR'ON
2026,ירדנה
2026,Yardena
2026,yardena
2026,YARDENA
0831,ירוחם
0831,Yeroham
0831,yeroham
0831,YEROHAM
3000,ירושלים
3000,Jerusalem
3000,jerusalem
3000,JERUSALEM
0718,ירחיב
0718,Yarhiv
0718,yarhiv
0718,YARHIV
0502,ירכא
0502,Yirka
0502,yirka
0502,YIRKA
0183,ירקונה
0183,Yarqona
0183,yarqona
0183,YARQONA
0916,ישע
0916,Yesha
0916,yesha
0916,YESHA
0805,ישעי
0805,Yish'i
0805,yish'i
0805,YISH'I
0828,ישרש
0828,Yashresh
0828,yashresh
0828,YASHRESH
1227,יתד
1227,Yated
1227,yated
1227,YATED
0504,כאבול
0504,Kabul
0504,kabul
0504,KABUL
0505,כאוכב אבו אל-היג'א
0505,Kaokab Abu Al-Hija
0505,kaokab abu al-hija
0505,KAOKAB ABU AL-HIJA
0576,כברי
0576,Kabri
0576,kabri
0576,KABRI
0371,כדורי
0371,Kadoorie
0371,kadoorie
0371,KADOORIE
1338,כדיתה
1338,Kaddita
1338,kaddita
1338,KADDITA
3564,כוכב השחר
3564,Kokhav HaShahar
3564,kokhav hashahar
3564,KOKHAV HASHAHAR
1224,כוכב יאיר
1224,Kokhav Ya'ir
1224,kokhav ya'ir
1224,KOKHAV YA'IR
3779,כוכב יעקב
3779,Kokhav Ya'aqov
3779,kokhav ya'aqov
3779,KOKHAV YA'AQOV
0824,כוכב מיכאל
0824,Kokhav Mikha'el
0824,kokhav mikha'el
0824,KOKHAV MIKHA'EL
1252,כורזים
1252,Korazim
1252,korazim
1252,KORAZIM
1210,כחל
1210,Kahal
1210,kahal
1210,KAHAL
1367,כחלה
1367,Kochlea
1367,kochlea
1367,KOCHLEA
0840,כיסופים
0840,Kissufim
0840,kissufim
0840,KISSUFIM
1153,כישור
1153,Kishor
1153,kishor
1153,KISHOR
1183,כליל
1183,Kelil
1183,kelil
1183,KELIL
1229,כלנית
1229,Kallanit
1229,kallanit
1229,KALLANIT
1331,כמאנה
1331,Kamane
1331,kamane
1331,KAMANE
1291,כמהין
1291,Kemehin
1291,kemehin
1291,KEMEHIN
1201,כמון
1201,Kammon
1201,kammon
1201,KAMMON
2006,כנות
2006,Kannot
2006,kannot
2006,KANNOT
4028,כנף
4028,Kanaf
4028,kanaf
4028,KANAF
0063,כנרת (מושבה)
0063,Kinneret(Moshava)
0063,kinneret(moshava)
0063,KINNERET(MOSHAVA)
0057,כנרת (קבוצה)
0057,Kinneret(Qevuza)
0057,kinneret(qevuza)
0057,KINNERET(QEVUZA)
1059,כסיפה
1059,Kuseife
1059,kuseife
1059,KUSEIFE
0859,כסלון
0859,Kesalon
0859,kesalon
0859,KESALON
1296,כסרא-סמיע
1296,Kisra-Sumei
1296,kisra-sumei
1296,KISRA-SUMEI
0978,כעביה-טבאש-חג'אג'רה
0978,Ka'abiyye-Tabbash-Hajajre
0978,ka'abiyye-tabbash-hajajre
0978,KA'ABIYYE-TABBASH-HAJAJRE
0857,כפר אביב
0857,Kefar Aviv
0857,kefar aviv
0857,KEFAR AVIV
3638,כפר אדומים
3638,Kefar Adummim
3638,kefar adummim
3638,KEFAR ADUMMIM
0364,כפר אוריה
0364,Kefar Uriyya
0364,kefar uriyya
0364,KEFAR URIYYA
0690,כפר אחים
0690,Kefar Ahim
0690,kefar ahim
0690,KEFAR AHIM
0220,כפר ביאליק
0220,Kefar Bialik
0220,kefar bialik
0220,KEFAR BIALIK
0177,"כפר ביל""ו"
0177,Kefar Bilu
0177,kefar bilu
0177,KEFAR BILU
0357,כפר בלום
0357,Kefar Blum
0357,kefar blum
0357,KEFAR BLUM
2010,כפר בן נון
2010,Kefar Bin Nun
2010,kefar bin nun
2010,KEFAR BIN NUN
0633,כפר ברא
0633,Kafar Bara
0633,kafar bara
0633,KAFAR BARA
0132,כפר ברוך
0132,Kefar Barukh
0132,kefar barukh
0132,KEFAR BARUKH
0106,כפר גדעון
0106,Kefar Gid'on
0106,kefar gid'on
0106,KEFAR GID'ON
0427,כפר גלים
0427,Kefar Gallim
0427,kefar gallim
0427,KEFAR GALLIM
0310,כפר גליקסון
0310,Kefar Glikson
0310,kefar glikson
0310,KEFAR GLIKSON
0076,כפר גלעדי
0076,Kefar Gil'adi
0076,kefar gil'adi
0076,KEFAR GIL'ADI
0707,כפר דניאל
0707,Kefar Daniyyel
0707,kefar daniyyel
0707,KEFAR DANIYYEL
3796,כפר האורנים
3796,Kefar HaOranim
3796,kefar haoranim
3796,KEFAR HAORANIM
0192,כפר החורש
0192,Kefar HaHoresh
0192,kefar hahoresh
0192,KEFAR HAHORESH
0254,כפר המכבי
